MLS,sold_price,zipcode,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21807664,1500000.0,85718,0.94,3810.61,2017,4,6.0,5335.0,3.0,"Dishwasher, Double Sink, Gas Range, Island, Refrigerator, Countertops: Granite",3,"Natural Stone, Wood",157
21425219,1550000.0,85658,0.47,13138.0,2008,4,5.0,4648.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",550
21325799,1550000.0,85658,0.71,14036.42,2009,4,5.0,4207.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",129
21419211,1350000.0,85750,1.1,14634.0,1998,5,6.0,6756.0,4.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Natural Stone, Wood",117
21500569,1600000.0,85718,1.44,6122.64,2014,4,6.0,4934.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",194
21219636,1650000.0,85718,0.99,19416.38,2009,5,6.0,5870.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Other",171
21814007,1695000.0,85742,4.58,19488.82,2004,6,6.0,6923.0,15.0,"Dishwasher, Double Sink, Garbage Disposal, Indoor Grill, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless",5,Natural Stone,0
21815257,169000.0,85648,0.52,80.83,2018,4,3.0,1700.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,Ceramic Tile,0
21809568,1550000.0,85718,1.81,21135.51,2004,4,5.0,5644.0,4.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Other, Countertops: Granite, Microwave: Microwave, Oven: Wolf",5,"Carpet, Natural Stone, Wood",273
21423202,1400000.0,85718,1.15,20300.0,2004,4,6.0,6962.0,4.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",162
21622810,1475000.0,85658,2.1,17730.25,2009,4,5.0,4406.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",130
21908703,1630000.0,85718,1.35,14424.0,2008,4,5.0,5204.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Reverse Osmosis, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: Wolf",5,Natural Stone,169
21221501,1769386.0,85658,0.4,845.18,2012,3,4.0,3276.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Natural Stone",550
21221631,1450000.0,85658,0.55,1286.59,2012,3,4.0,3276.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",550
21629871,1657019.0,85658,0.63,1930.59,2017,3,3.0,2900.0,3.0,"Dishwasher, Freezer, Garbage Disposal",2,Natural Stone,550
21400296,1485000.0,85718,1.07,14819.95,1989,5,9.0,7308.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",6,"Carpet, Ceramic Tile, Natural Stone, Wood",131
21413519,1525000.0,85718,6.12,16127.76,1998,7,7.0,7294.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Natural Stone, Wood",5
21615059,1200000.0,85750,8.8,12946.09,1954,7,11.0,10417.0,0.0,"Dishwasher, Garbage Disposal, Microwave, Oven",5,"Carpet, Mexican Tile, Wood",0
21213023,1500000.0,85658,0.62,14556.34,2007,4,5.0,3908.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",134
21315349,1600000.0,85755,1.28,21011.08,2008,4,6.0,7876.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Natural Stone,153
21326003,1550000.0,85718,2.88,14081.0,1995,5,7.0,6166.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",7,"Carpet, Mexican Tile, Wood",134
21704716,1500000.0,85716,1.74,6894.51,1928,7,8.0,6481.0,3.0,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Pantry: Butler, Refrigerator, Warming Drawer, Countertops: Maole",3,"Concrete, Mexican Tile, Wood",0
21725756,1435000.0,85750,0.8,19537.0,1999,4,5.0,5049.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",3,"Carpet, Natural Stone",142
21803903,1500000.0,85701,0.38,3296.75,1900,4,4.0,4572.0,0.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Countertops: wood, Oven: vintage",2,"Concrete, Mexican Tile, Wood, Other: concrete tile",0
21806396,1585000.0,85750,1.53,16832.76,2004,5,5.0,6430.0,5.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Quartzite",4,"Carpet, Natural Stone, Wood",33
21911769,1525000.0,85658,1.4,17213.59,2007,5,5.0,4551.0,3.0,"Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Other, Countertops: Quartz",3,"Carpet, Natural Stone",148
21528371,1550000.0,85750,1.42,9710.52,1996,3,4.0,4316.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",211
21206099,1525000.0,85658,3.3,18553.91,2008,3,4.0,5180.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Natural Stone, Wood",0
21207587,1210520.0,85658,0.33,1412.75,0,4,5.0,3334.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",550
21831979,1557864.0,85658,0.36,2137.59,2019,3,4.0,3276.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator",2,"Natural Stone, Wood",0
21300493,1625000.0,85750,1.42,8349.0,1996,3,4.0,4316.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",1,"Carpet, Natural Stone",203
21629102,1780313.0,85658,0.45,2322.21,2017,3,4.0,3300.0,3.0,"Compactor, Dishwasher, Refrigerator",1,"Carpet, Natural Stone, Wood",550
21221516,1697215.0,85658,0.29,845.18,2012,2,3.0,3009.0,2.0,"Garbage Disposal, Refrigerator, Oven",1,"Natural Stone, Wood",550
21527076,1450000.0,85755,1.05,4706.41,2014,3,4.0,4360.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",167
21618147,1600000.0,85718,2.14,4918.41,2016,5,6.0,5610.0,4.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Natural Stone",190
21201010,1525000.0,85718,1.0,4298.0,2011,5,5.0,5550.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Oven",4,"Carpet, Natural Stone",145
21804867,1900000.0,85718,4.21,15042.5,1981,4,3.0,5138.0,5.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Island, Lazy Susan, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Graniet",4,"Carpet, Ceramic Tile",83
21506725,1450000.0,85718,1.53,16658.0,2010,4,5.0,5578.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",169
21623881,1500000.0,85755,1.0,15822.49,2009,3,4.0,4554.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",194
21703314,1400000.0,85718,1.31,8360.0,1983,6,4.0,4438.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Ceramic Tile, Wood",63
21824879,1480000.0,85718,1.0,7514.0,2014,4,5.0,4676.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Wet Bar, Countertops: Granite, Microwave: Microwave, Oven: Oven",2,"Laminate, Wood, Other: Porcelain Tile",0
21205975,1570000.0,85718,1.95,16063.45,2006,4,5.0,5074.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Natural Stone, Wood",193
21216789,1495000.0,85716,0.0,5747.29,1968,6,6.0,4620.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,Mexican Tile,0
21227579,1600000.0,85718,3.5,23378.3,2005,5,6.0,6237.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Natural Stone",194
21704013,1500000.0,85718,0.95,16117.98,2002,3,5.0,5515.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Ceramic Tile,157
21801020,1405000.0,85750,1.23,21239.25,2002,3,4.0,4247.0,3.0,"Desk, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite",1,"Carpet, Concrete",177
21727569,1500000.0,85658,2.6,13634.04,2009,3,4.0,3678.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",3,Other: Quartzite,148
21730863,1550000.0,85718,1.12,15969.0,2005,4,5.0,4630.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: YES",3,"Carpet, Natural Stone",169
21827610,1575000.0,85658,0.46,21310.94,2008,5,6.0,5410.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Double",6,"Natural Stone, Wood",550
21908481,1549000.0,85658,0.48,1989.9,2019,3,4.0,3276.0,3.0,"Dishwasher, Garbage Disposal, Island, Refrigerator",1,"Carpet, Natural Stone, Wood",550
21916143,1560000.0,85719,0.3,14579.27,2015,5,5.0,4523.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Undercabinet",2,"Natural Stone, Wood",0
21921483,1565000.0,85715,0.66,11905.22,2011,6,6.0,5367.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Countertops: granite, Microwave: yes, Oven: yes",2,"Carpet, Natural Stone",57
21509033,1593000.0,85658,0.44,1609.59,2016,3,4.0,3276.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Natural Stone, Wood",550
21613401,1500000.0,85718,6.64,19337.24,1936,5,6.0,7282.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Natural Stone",0
21208614,1475000.0,85749,60.52,25550.03,1977,5,5.0,5899.0,5.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4,Concrete,0
21130273,1400000.0,85718,0.89,14581.28,2005,5,6.0,5158.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",115
21628010,1550000.0,85715,1.87,11204.62,1981,6,6.0,7542.0,6.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite",5,"Carpet, Natural Stone, Wood",48
21328054,1287500.0,85755,4.12,6870.79,1984,4,4.0,4862.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",6,"Carpet, Concrete, Natural Stone, Wood",166
21729934,1500000.0,85755,1.53,11380.56,2006,3,3.0,3752.0,2.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Concrete, Microwave: Stainless",3,Concrete,184
21801629,1436000.0,85715,0.67,10813.1,1953,5,5.0,6011.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite/Slate, Oven: GE Monogram",4,"Carpet, Natural Stone, Wood",48
21825040,1512000.0,85718,1.2,15504.0,2004,4,5.0,5701.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless",3,Natural Stone,164
21704435,1485000.0,85658,1.54,23550.23,2003,3,5.0,6056.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless",4,"Carpet, Natural Stone, Wood",148
21624122,1547664.0,85719,0.2,0.0,2016,2,3.0,3346.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",1,"Carpet, Natural Stone",125
21429614,1560000.0,85718,1.54,12230.81,1992,5,7.0,6151.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",216
21320793,1400000.0,85641,77.2,11583.2,1922,4,6.0,5936.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",7,"Concrete, Mexican Tile, Wood",0
21201152,1500000.0,85718,2.41,16130.0,2009,4,6.0,4572.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,195
21720225,1300000.0,85718,6.12,17117.92,1952,6,5.0,7336.0,2.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Pantry: Butler, Refrigerator, Appliance Color: White",3,"Carpet, Mexican Tile, Natural Stone",0
21808696,1453000.0,85750,1.86,18968.92,2007,5,5.0,5137.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite",3,"Carpet, Natural Stone, Wood",106
21416654,1350000.0,85715,1.17,8506.36,1968,4,5.0,4801.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Mexican Tile, Wood",48
21725636,1500000.0,85718,1.03,12808.81,2011,4,5.0,4368.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: STONE, Microwave: STAINLESS, Oven: STAINELSS",2,"Natural Stone, Wood",168
21921894,1525000.0,85718,1.08,12806.44,2002,5,5.0,5489.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",3,"Carpet, Natural Stone, Wood",214
21224368,1490000.0,85718,1.75,12685.0,2005,4,5.0,4782.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",238
21300182,1510000.0,85718,1.16,10808.57,2001,4,4.0,4387.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",158
21723687,1541800.0,85755,3.87,11.75,2018,4,5.0,4055.0,3.0,"Dishwasher, Electric Range, Freezer, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Countertops: Granite, Microwave: Kitchen Aid, Oven: Kitchen Aid",1,Other: Porcelyn,212
21509036,1550000.0,85658,0.45,1609.59,2015,3,4.0,3362.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Natural Stone, Wood",550
21319473,1447510.0,85749,4.5,10828.42,2006,4,6.0,6472.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Mexican Tile,105
21326359,1350000.0,85718,6.5,17777.6,2006,6,5.0,6755.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile, Wood",4
21500702,1460000.0,85718,0.96,9673.0,2005,4,4.0,5876.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood, Other",57
21723688,1501313.0,85755,0.32,900.22,2017,3,4.0,2880.0,3.0,"Dishwasher, Electric Range, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Wet Bar",1,Ceramic Tile,195
21328204,1500000.0,85749,3.58,6564.33,2003,4,4.0,4645.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Natural Stone, Wood",30
21411901,1425000.0,85742,3.35,10882.0,2008,5,7.0,6196.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",150
21502505,1325000.0,85749,20.0,8892.0,1991,5,4.0,4914.0,5.0,"Dishwasher, Refrigerator, Microwave, Oven",3,Ceramic Tile,19
21533172,1500000.0,85749,16.99,14074.0,1959,7,7.0,5674.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Natural Stone, Wood",0
21125313,1100000.0,85755,1.39,19156.0,2001,4,4.0,5164.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",153
21204398,1262500.0,85718,1.0,9066.64,2007,4,5.0,4556.0,3.0,"Dishwasher, Refrigerator, Oven",2,Concrete,0
21630252,1150000.0,85749,11.49,10716.0,2007,4,5.0,4330.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Wood, Other",0
21800167,1400000.0,85718,1.2,11063.08,2001,4,5.0,5077.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Island, Refrigerator, Warming Drawer",2,"Carpet, Ceramic Tile, Concrete, Wood",258
21724288,1575042.0,85658,0.48,500.0,2017,3,3.0,3200.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator, Wet Bar",2,Other: Tile,550
21825750,1258000.0,85749,39.1,18049.75,1996,6,5.0,5280.0,6.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Refrigerator, Microwave: Microwave",6,"Carpet, Mexican Tile",0
21827487,1450000.0,85718,1.15,4739.6,2018,4,5.0,3315.0,3.0,"Dishwasher, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",1,Other: Porcelain Tile,258
21901330,1475000.0,85750,18.57,13395.54,1970,5,7.0,6939.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator, Wet Bar, Countertops: corrian",6,"Carpet, Ceramic Tile, Concrete",0
21528700,1450000.0,85718,2.0,13482.84,2008,4,6.0,5701.0,4.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",194
21513615,1260000.0,85749,11.44,11458.0,2005,6,5.0,5718.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Ceramic Tile, Concrete, Natural Stone, Wood",0
21629809,1412500.0,85755,0.91,13425.2,2006,3,6.0,4314.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",194
21312619,1390000.0,85718,1.2,12916.54,2006,3,4.0,4737.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Other",160
21726360,1450000.0,85750,0.7,16519.0,1996,4,6.0,6850.0,3.0,"Dishwasher, Gas Range, Refrigerator, Countertops: Granite",3,"Carpet, Natural Stone, Wood",142
21831697,1500000.0,85750,0.84,13503.21,2001,4,5.0,5239.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Microwave: .",3,"Natural Stone, Wood",142
21220964,1450000.0,85718,5.9,14205.0,1999,4,4.0,5582.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Natural Stone, Wood",5
21400075,1400000.0,85658,0.65,11139.0,2011,3,4.0,3625.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Natural Stone, Wood",118
21331739,1475000.0,85737,3.31,14531.0,2007,5,5.0,6057.0,4.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",138
21431206,1350000.0,85705,0.28,7655.1,1911,6,5.0,5427.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile, Wood",0
21505255,1300000.0,85658,1.01,20477.3,2008,5,6.0,5391.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",149
21508379,1300000.0,85750,2.07,10419.0,2007,4,4.0,5212.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Natural Stone,0
21527265,1450000.0,85715,2.18,11924.38,1979,7,6.0,8928.0,8.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile, Natural Stone, Wood",141
21601060,1385000.0,85755,0.98,16721.99,2005,4,5.0,4258.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",166
21533030,1447500.0,85755,1.31,14100.66,2001,4,4.0,4048.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Natural Stone",166
21529252,1200000.0,85750,1.21,10610.26,2002,4,4.0,4426.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,Natural Stone,117
21611715,1350000.0,85718,1.38,12708.13,2001,5,5.0,5394.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",146
21630156,1400000.0,85750,0.84,11291.41,2003,3,4.0,5187.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Natural Stone, Wood",0
21203890,1345500.0,85749,9.2,10129.73,1986,5,5.0,5382.0,2.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",4,Mexican Tile,15
21131531,1400000.0,85718,1.35,17691.0,2010,5,5.0,5578.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",195
21201471,1310000.0,85718,1.25,10399.0,2005,4,4.0,5062.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete",146
21304774,1400000.0,85750,1.02,12664.0,2003,5,6.0,6238.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,191
21222029,1375000.0,85750,1.1,11480.74,1990,5,5.0,4961.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Natural Stone, Wood",117
21214693,1288000.0,85658,1.44,17126.71,2007,4,5.0,5560.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Natural Stone",148
21307357,1225000.0,85718,1.2,3080.04,2012,4,5.0,4800.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone, Wood",0
21701769,1261000.0,85718,1.04,14741.0,1974,5,4.0,5908.0,2.0,"Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite",2,"Carpet, Natural Stone, Wood",258
21708983,1295000.0,85646,13.5,9384.7,1964,5,5.0,7599.0,3.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator",5,Natural Stone,0
21810960,1425000.0,85658,2.19,3522.99,2017,4,5.0,4162.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Microwave: Wolf, Oven: Wolf",2,Natural Stone,148
